"fecha","Type","Count"
2005-06-01,"Sexual offences",761
2005-07-01,"Sexual offences",624
2005-08-01,"Sexual offences",828
2005-09-01,"Sexual offences",767
2005-10-01,"Sexual offences",796
2005-11-01,"Sexual offences",850
2005-12-01,"Sexual offences",722
2006-01-01,"Sexual offences",704
2006-02-01,"Sexual offences",768
2006-03-01,"Sexual offences",918
2006-04-01,"Sexual offences",701
2006-05-01,"Sexual offences",773
2006-06-01,"Sexual offences",695
2006-07-01,"Sexual offences",653
2006-08-01,"Sexual offences",780
2006-09-01,"Sexual offences",720
2006-10-01,"Sexual offences",768
2006-11-01,"Sexual offences",831
2006-12-01,"Sexual offences",753
2007-01-01,"Sexual offences",856
2007-02-01,"Sexual offences",765
2007-03-01,"Sexual offences",900
2007-04-01,"Sexual offences",702
2007-05-01,"Sexual offences",809
2007-06-01,"Sexual offences",679
2007-07-01,"Sexual offences",697
2007-08-01,"Sexual offences",669
2007-09-01,"Sexual offences",783
2007-10-01,"Sexual offences",822
2007-11-01,"Sexual offences",785
2007-12-01,"Sexual offences",691
2008-01-01,"Sexual offences",799
2008-02-01,"Sexual offences",700
2008-03-01,"Sexual offences",866
2008-04-01,"Sexual offences",727
2008-05-01,"Sexual offences",765
2008-06-01,"Sexual offences",747
2008-07-01,"Sexual offences",669
2008-08-01,"Sexual offences",726
2008-09-01,"Sexual offences",811
2008-10-01,"Sexual offences",787
2008-11-01,"Sexual offences",927
2008-12-01,"Sexual offences",799
2009-01-01,"Sexual offences",761
2009-02-01,"Sexual offences",748
2009-03-01,"Sexual offences",965
2009-04-01,"Sexual offences",653
2009-05-01,"Sexual offences",864
2009-06-01,"Sexual offences",776
2009-07-01,"Sexual offences",664
2009-08-01,"Sexual offences",880
2009-09-01,"Sexual offences",929
2009-10-01,"Sexual offences",812
2009-11-01,"Sexual offences",873
2009-12-01,"Sexual offences",844
2010-01-01,"Sexual offences",812
2010-02-01,"Sexual offences",856
2010-03-01,"Sexual offences",1000
2010-04-01,"Sexual offences",794
2010-05-01,"Sexual offences",774
2010-06-01,"Sexual offences",786
2010-07-01,"Sexual offences",741
2010-08-01,"Sexual offences",812
2010-09-01,"Sexual offences",809
2010-10-01,"Sexual offences",767
2010-11-01,"Sexual offences",873
2010-12-01,"Sexual offences",755
2011-01-01,"Sexual offences",821
2011-02-01,"Sexual offences",822
2011-03-01,"Sexual offences",1075
2011-04-01,"Sexual offences",746
2011-05-01,"Sexual offences",844
2011-06-01,"Sexual offences",848
2011-07-01,"Sexual offences",710
2011-08-01,"Sexual offences",935
2011-09-01,"Sexual offences",929
2011-10-01,"Sexual offences",958
2011-11-01,"Sexual offences",952
2011-12-01,"Sexual offences",721
2012-01-01,"Sexual offences",830
2012-02-01,"Sexual offences",904
2012-03-01,"Sexual offences",863
2012-04-01,"Sexual offences",760
2012-05-01,"Sexual offences",854
2012-06-01,"Sexual offences",782
2012-07-01,"Sexual offences",724
2012-08-01,"Sexual offences",964
2012-09-01,"Sexual offences",863
2012-10-01,"Sexual offences",954
2012-11-01,"Sexual offences",1144
2012-12-01,"Sexual offences",856
2013-01-01,"Sexual offences",838
2013-02-01,"Sexual offences",851
2013-03-01,"Sexual offences",942
2013-04-01,"Sexual offences",827
2013-05-01,"Sexual offences",1012
2013-06-01,"Sexual offences",846
2013-07-01,"Sexual offences",819
2013-08-01,"Sexual offences",971
2013-09-01,"Sexual offences",980
2013-10-01,"Sexual offences",1010
2013-11-01,"Sexual offences",996
2013-12-01,"Sexual offences",985
2014-01-01,"Sexual offences",918
2014-02-01,"Sexual offences",1057
2014-03-01,"Sexual offences",1142
2014-04-01,"Sexual offences",863
2014-05-01,"Sexual offences",1029
2014-06-01,"Sexual offences",953
2014-07-01,"Sexual offences",916
2014-08-01,"Sexual offences",946
2014-09-01,"Sexual offences",840
2014-10-01,"Sexual offences",978
2014-11-01,"Sexual offences",990
2014-12-01,"Sexual offences",887
2015-01-01,"Sexual offences",857
2015-02-01,"Sexual offences",902
2015-03-01,"Sexual offences",1113
2015-04-01,"Sexual offences",882
2015-05-01,"Sexual offences",998
2015-06-01,"Sexual offences",983
2015-07-01,"Sexual offences",991
2015-08-01,"Sexual offences",940
2015-09-01,"Sexual offences",1021
2015-10-01,"Sexual offences",1066
2015-11-01,"Sexual offences",1080
2015-12-01,"Sexual offences",951
2016-01-01,"Sexual offences",920
2016-02-01,"Sexual offences",1078
2016-03-01,"Sexual offences",1222
2016-04-01,"Sexual offences",935
2016-05-01,"Sexual offences",949
2016-06-01,"Sexual offences",1016
2016-07-01,"Sexual offences",869
2016-08-01,"Sexual offences",1032
2016-09-01,"Sexual offences",964
2016-10-01,"Sexual offences",1084
2016-11-01,"Sexual offences",1150
2016-12-01,"Sexual offences",986
2017-01-01,"Sexual offences",1143
2017-02-01,"Sexual offences",1242
2017-03-01,"Sexual offences",1250
2017-04-01,"Sexual offences",914
2017-05-01,"Sexual offences",1227
2017-06-01,"Sexual offences",1088
2017-07-01,"Sexual offences",1057
2017-08-01,"Sexual offences",1159
2017-09-01,"Sexual offences",1087
2017-10-01,"Sexual offences",1281
2017-11-01,"Sexual offences",1165
2017-12-01,"Sexual offences",1054
2018-01-01,"Sexual offences",1089
2018-02-01,"Sexual offences",1119
2018-03-01,"Sexual offences",1308
2018-04-01,"Sexual offences",1099
2018-05-01,"Sexual offences",1292
2018-06-01,"Sexual offences",1165
2018-07-01,"Sexual offences",1033
2018-08-01,"Sexual offences",1170
2018-09-01,"Sexual offences",1028
2018-10-01,"Sexual offences",1129
2018-11-01,"Sexual offences",1344
2018-12-01,"Sexual offences",1108
2019-01-01,"Sexual offences",1069
2019-02-01,"Sexual offences",1262
2019-03-01,"Sexual offences",1476
2019-04-01,"Sexual offences",1065
2019-05-01,"Sexual offences",1203
2019-06-01,"Sexual offences",1081
2019-07-01,"Sexual offences",1118
2019-08-01,"Sexual offences",1250
2019-09-01,"Sexual offences",1352
2019-10-01,"Sexual offences",1240
2019-11-01,"Sexual offences",1397
2019-12-01,"Sexual offences",1178
2020-01-01,"Sexual offences",1059
2020-02-01,"Sexual offences",1340
2020-03-01,"Sexual offences",1283
2020-04-01,"Sexual offences",836
2020-05-01,"Sexual offences",1094
2020-06-01,"Sexual offences",1404
2020-07-01,"Sexual offences",1253
2020-08-01,"Sexual offences",1285
2020-09-01,"Sexual offences",1411
2020-10-01,"Sexual offences",1320
2020-11-01,"Sexual offences",1398
2020-12-01,"Sexual offences",1335
2021-01-01,"Sexual offences",1059
2021-02-01,"Sexual offences",1391
2021-03-01,"Sexual offences",1995
2021-04-01,"Sexual offences",1303
2021-05-01,"Sexual offences",1503
2021-06-01,"Sexual offences",1416
2021-07-01,"Sexual offences",1151
2021-08-01,"Sexual offences",1041
2021-09-01,"Sexual offences",1097
2021-10-01,"Sexual offences",1253
2021-11-01,"Sexual offences",1653
2021-12-01,"Sexual offences",1219
2022-01-01,"Sexual offences",1043
2022-02-01,"Sexual offences",1346
2022-03-01,"Sexual offences",1613
2022-04-01,"Sexual offences",1276
2022-05-01,"Sexual offences",1510
2022-06-01,"Sexual offences",1555
2022-07-01,"Sexual offences",1486
2022-08-01,"Sexual offences",1570
2022-09-01,"Sexual offences",1438
2022-10-01,"Sexual offences",1452
2022-11-01,"Sexual offences",1664
2022-12-01,"Sexual offences",1390
2023-01-01,"Sexual offences",1312
2023-02-01,"Sexual offences",1572
2023-03-01,"Sexual offences",1854
2023-04-01,"Sexual offences",988
2023-05-01,"Sexual offences",1164
2023-06-01,"Sexual offences",1180
2023-07-01,"Sexual offences",1332
2023-08-01,"Sexual offences",1616
2023-09-01,"Sexual offences",1599
2023-10-01,"Sexual offences",1600
2023-11-01,"Sexual offences",1731
2023-12-01,"Sexual offences",1438
1995-01-01,"Theft",27365
1995-02-01,"Theft",24936
1995-03-01,"Theft",27869
1995-04-01,"Theft",25234
1995-05-01,"Theft",26614
1995-06-01,"Theft",26328
1995-07-01,"Theft",27120
1995-08-01,"Theft",28911
1995-09-01,"Theft",29024
1995-10-01,"Theft",31230
1995-11-01,"Theft",29264
1995-12-01,"Theft",29355
1996-01-01,"Theft",31278
1996-02-01,"Theft",28847
1996-03-01,"Theft",30724
1996-04-01,"Theft",28260
1996-05-01,"Theft",31179
1996-06-01,"Theft",30421
1996-07-01,"Theft",31299
1996-08-01,"Theft",32053
1996-09-01,"Theft",31532
1996-10-01,"Theft",34176
1996-11-01,"Theft",32053
1996-12-01,"Theft",31835
1997-01-01,"Theft",33355
1997-02-01,"Theft",30765
1997-03-01,"Theft",34037
1997-04-01,"Theft",31885
1997-05-01,"Theft",33599
1997-06-01,"Theft",31292
1997-07-01,"Theft",32257
1997-08-01,"Theft",32969
1997-09-01,"Theft",34012
1997-10-01,"Theft",35616
1997-11-01,"Theft",35114
1997-12-01,"Theft",35738
1998-01-01,"Theft",36676
1998-02-01,"Theft",33268
1998-03-01,"Theft",37173
1998-04-01,"Theft",35146
1998-05-01,"Theft",36602
1998-06-01,"Theft",35480
1998-07-01,"Theft",35400
1998-08-01,"Theft",36479
1998-09-01,"Theft",35206
1998-10-01,"Theft",35751
1998-11-01,"Theft",33318
1998-12-01,"Theft",32769
1999-01-01,"Theft",34404
1999-02-01,"Theft",32036
1999-03-01,"Theft",35378
1999-04-01,"Theft",32846
1999-05-01,"Theft",34551
1999-06-01,"Theft",33057
1999-07-01,"Theft",34606
1999-08-01,"Theft",35741
1999-09-01,"Theft",35578
1999-10-01,"Theft",36248
1999-11-01,"Theft",36479
1999-12-01,"Theft",35723
2000-01-01,"Theft",38353
2000-02-01,"Theft",36148
2000-03-01,"Theft",38935
2000-04-01,"Theft",35971
2000-05-01,"Theft",38283
2000-06-01,"Theft",37219
2000-07-01,"Theft",39146
2000-08-01,"Theft",37903
2000-09-01,"Theft",36965
2000-10-01,"Theft",40745
2000-11-01,"Theft",39298
2000-12-01,"Theft",37355
2001-01-01,"Theft",42385
2001-02-01,"Theft",36765
2001-03-01,"Theft",39057
2001-04-01,"Theft",36925
2001-05-01,"Theft",39883
2001-06-01,"Theft",38048
2001-07-01,"Theft",39849
2001-08-01,"Theft",39641
2001-09-01,"Theft",36585
2001-10-01,"Theft",38624
2001-11-01,"Theft",37119
2001-12-01,"Theft",36169
2002-01-01,"Theft",37632
2002-02-01,"Theft",33232
2002-03-01,"Theft",36161
2002-04-01,"Theft",35244
2002-05-01,"Theft",34750
2002-06-01,"Theft",32591
2002-07-01,"Theft",34833
2002-08-01,"Theft",33508
2002-09-01,"Theft",32784
2002-10-01,"Theft",33704
2002-11-01,"Theft",32736
2002-12-01,"Theft",31009
2003-01-01,"Theft",32182
2003-02-01,"Theft",29426
2003-03-01,"Theft",32924
2003-04-01,"Theft",30594
2003-05-01,"Theft",32036
2003-06-01,"Theft",30640
2003-07-01,"Theft",30871
2003-08-01,"Theft",29029
2003-09-01,"Theft",29567
2003-10-01,"Theft",29437
2003-11-01,"Theft",28262
2003-12-01,"Theft",28327
2004-01-01,"Theft",29580
2004-02-01,"Theft",27383
2004-03-01,"Theft",30106
2004-04-01,"Theft",27333
2004-05-01,"Theft",27018
2004-06-01,"Theft",24860
2004-07-01,"Theft",25381
2004-08-01,"Theft",27112
2004-09-01,"Theft",24952
2004-10-01,"Theft",26295
2004-11-01,"Theft",27872
2004-12-01,"Theft",26612
2005-01-01,"Theft",26896
2005-02-01,"Theft",24383
2005-03-01,"Theft",26908
2005-04-01,"Theft",24935
2005-05-01,"Theft",25676
2005-06-01,"Theft",24244
2005-07-01,"Theft",24914
2005-08-01,"Theft",23875
2005-09-01,"Theft",24471
2005-10-01,"Theft",25048
2005-11-01,"Theft",24559
2005-12-01,"Theft",24208
2006-01-01,"Theft",26422
2006-02-01,"Theft",23787
2006-03-01,"Theft",25959
2006-04-01,"Theft",24414
2006-05-01,"Theft",26030
2006-06-01,"Theft",25281
2006-07-01,"Theft",25337
2006-08-01,"Theft",23941
2006-09-01,"Theft",23611
2006-10-01,"Theft",24693
2006-11-01,"Theft",24293
2006-12-01,"Theft",23612
2007-01-01,"Theft",25609
2007-02-01,"Theft",22846
2007-03-01,"Theft",25573
2007-04-01,"Theft",24335
2007-05-01,"Theft",25628
2007-06-01,"Theft",24027
2007-07-01,"Theft",23743
2007-08-01,"Theft",23258
2007-09-01,"Theft",23141
2007-10-01,"Theft",25130
2007-11-01,"Theft",24845
2007-12-01,"Theft",23712
2008-01-01,"Theft",24781
2008-02-01,"Theft",22995
2008-03-01,"Theft",24925
2008-04-01,"Theft",24033
2008-05-01,"Theft",24981
2008-06-01,"Theft",24997
2008-07-01,"Theft",23698
2008-08-01,"Theft",22983
2008-09-01,"Theft",23262
2008-10-01,"Theft",24153
2008-11-01,"Theft",22645
2008-12-01,"Theft",21105
2009-01-01,"Theft",22886
2009-02-01,"Theft",21191
2009-03-01,"Theft",22643
2009-04-01,"Theft",21589
2009-05-01,"Theft",21645
2009-06-01,"Theft",21361
2009-07-01,"Theft",20545
2009-08-01,"Theft",20575
2009-09-01,"Theft",20651
2009-10-01,"Theft",21487
2009-11-01,"Theft",21461
2009-12-01,"Theft",22212
2010-01-01,"Theft",22650
2010-02-01,"Theft",20354
2010-03-01,"Theft",22923
2010-04-01,"Theft",20198
2010-05-01,"Theft",21635
2010-06-01,"Theft",20954
2010-07-01,"Theft",19796
2010-08-01,"Theft",20273
2010-09-01,"Theft",19926
2010-10-01,"Theft",20457
2010-11-01,"Theft",20579
2010-12-01,"Theft",21187
2011-01-01,"Theft",22447
2011-02-01,"Theft",20184
2011-03-01,"Theft",22752
2011-04-01,"Theft",20841
2011-05-01,"Theft",22489
2011-06-01,"Theft",20911
2011-07-01,"Theft",19581
2011-08-01,"Theft",20222
2011-09-01,"Theft",20732
2011-10-01,"Theft",21241
2011-11-01,"Theft",20795
2011-12-01,"Theft",22136
2012-01-01,"Theft",22708
2012-02-01,"Theft",21233
2012-03-01,"Theft",22590
2012-04-01,"Theft",21655
2012-05-01,"Theft",22224
2012-06-01,"Theft",20019
2012-07-01,"Theft",20400
2012-08-01,"Theft",20631
2012-09-01,"Theft",21213
2012-10-01,"Theft",23263
2012-11-01,"Theft",22444
2012-12-01,"Theft",21726
2013-01-01,"Theft",23090
2013-02-01,"Theft",20035
2013-03-01,"Theft",21989
2013-04-01,"Theft",20909
2013-05-01,"Theft",21470
2013-06-01,"Theft",21199
2013-07-01,"Theft",21108
2013-08-01,"Theft",21012
2013-09-01,"Theft",20265
2013-10-01,"Theft",20531
2013-11-01,"Theft",20834
2013-12-01,"Theft",20474
2014-01-01,"Theft",21730
2014-02-01,"Theft",19236
2014-03-01,"Theft",21301
2014-04-01,"Theft",19419
2014-05-01,"Theft",20652
2014-06-01,"Theft",19932
2014-07-01,"Theft",19130
2014-08-01,"Theft",19262
2014-09-01,"Theft",20285
2014-10-01,"Theft",20759
2014-11-01,"Theft",20534
2014-12-01,"Theft",20616
2015-01-01,"Theft",21414
2015-02-01,"Theft",19211
2015-03-01,"Theft",21192
2015-04-01,"Theft",20170
2015-05-01,"Theft",20620
2015-06-01,"Theft",19543
2015-07-01,"Theft",18714
2015-08-01,"Theft",18517
2015-09-01,"Theft",18573
2015-10-01,"Theft",19248
2015-11-01,"Theft",19618
2015-12-01,"Theft",20473
2016-01-01,"Theft",20049
2016-02-01,"Theft",19721
2016-03-01,"Theft",20317
2016-04-01,"Theft",20288
2016-05-01,"Theft",20008
2016-06-01,"Theft",19352
2016-07-01,"Theft",18875
2016-08-01,"Theft",19089
2016-09-01,"Theft",18757
2016-10-01,"Theft",19180
2016-11-01,"Theft",19672
2016-12-01,"Theft",19078
2017-01-01,"Theft",19871
2017-02-01,"Theft",17791
2017-03-01,"Theft",20104
2017-04-01,"Theft",18526
2017-05-01,"Theft",19472
2017-06-01,"Theft",18006
2017-07-01,"Theft",17350
2017-08-01,"Theft",17956
2017-09-01,"Theft",17437
2017-10-01,"Theft",19783
2017-11-01,"Theft",19510
2017-12-01,"Theft",18843
2018-01-01,"Theft",20452
2018-02-01,"Theft",17880
2018-03-01,"Theft",18683
2018-04-01,"Theft",18625
2018-05-01,"Theft",19877
2018-06-01,"Theft",17388
2018-07-01,"Theft",17875
2018-08-01,"Theft",17775
2018-09-01,"Theft",17868
2018-10-01,"Theft",19314
2018-11-01,"Theft",19278
2018-12-01,"Theft",18767
2019-01-01,"Theft",19586
2019-02-01,"Theft",17577
2019-03-01,"Theft",19286
2019-04-01,"Theft",18644
2019-05-01,"Theft",19476
2019-06-01,"Theft",17631
2019-07-01,"Theft",18572
2019-08-01,"Theft",19362
2019-09-01,"Theft",19739
2019-10-01,"Theft",19411
2019-11-01,"Theft",18620
2019-12-01,"Theft",18446
2020-01-01,"Theft",19081
2020-02-01,"Theft",17756
2020-03-01,"Theft",18026
2020-04-01,"Theft",12873
2020-05-01,"Theft",12491
2020-06-01,"Theft",13156
2020-07-01,"Theft",13317
2020-08-01,"Theft",13560
2020-09-01,"Theft",13892
2020-10-01,"Theft",14898
2020-11-01,"Theft",15029
2020-12-01,"Theft",15255
2021-01-01,"Theft",15530
2021-02-01,"Theft",14785
2021-03-01,"Theft",15884
2021-04-01,"Theft",14534
2021-05-01,"Theft",16299
2021-06-01,"Theft",15593
2021-07-01,"Theft",13585
2021-08-01,"Theft",11693
2021-09-01,"Theft",11368
2021-10-01,"Theft",12805
2021-11-01,"Theft",13972
2021-12-01,"Theft",14605
2022-01-01,"Theft",14582
2022-02-01,"Theft",13828
2022-03-01,"Theft",14864
2022-04-01,"Theft",13877
2022-05-01,"Theft",14747
2022-06-01,"Theft",14639
2022-07-01,"Theft",14509
2022-08-01,"Theft",15476
2022-09-01,"Theft",14734
2022-10-01,"Theft",15406
2022-11-01,"Theft",15792
2022-12-01,"Theft",15777
2023-01-01,"Theft",16794
2023-02-01,"Theft",15052
2023-03-01,"Theft",16929
2023-04-01,"Theft",15246
2023-05-01,"Theft",15410
2023-06-01,"Theft",15726
2023-07-01,"Theft",15970
2023-08-01,"Theft",17209
2023-09-01,"Theft",16236
2023-10-01,"Theft",16688
2023-11-01,"Theft",15562
2023-12-01,"Theft",15461
1995-01-01,"Transport regulatory offences",40
1995-02-01,"Transport regulatory offences",57
1995-03-01,"Transport regulatory offences",57
1995-04-01,"Transport regulatory offences",53
1995-05-01,"Transport regulatory offences",86
1995-06-01,"Transport regulatory offences",66
1995-07-01,"Transport regulatory offences",84
1995-08-01,"Transport regulatory offences",87
1995-09-01,"Transport regulatory offences",53
1995-10-01,"Transport regulatory offences",52
1995-11-01,"Transport regulatory offences",49
1995-12-01,"Transport regulatory offences",62
1996-01-01,"Transport regulatory offences",75
1996-02-01,"Transport regulatory offences",60
1996-03-01,"Transport regulatory offences",78
1996-04-01,"Transport regulatory offences",68
1996-05-01,"Transport regulatory offences",76
1996-06-01,"Transport regulatory offences",83
1996-07-01,"Transport regulatory offences",82
1996-08-01,"Transport regulatory offences",69
1996-09-01,"Transport regulatory offences",74
1996-10-01,"Transport regulatory offences",80
1996-11-01,"Transport regulatory offences",63
1996-12-01,"Transport regulatory offences",48
1997-01-01,"Transport regulatory offences",57
1997-02-01,"Transport regulatory offences",49
1997-03-01,"Transport regulatory offences",56
1997-04-01,"Transport regulatory offences",65
1997-05-01,"Transport regulatory offences",53
1997-06-01,"Transport regulatory offences",47
1997-07-01,"Transport regulatory offences",45
1997-08-01,"Transport regulatory offences",57
1997-09-01,"Transport regulatory offences",42
1997-10-01,"Transport regulatory offences",42
1997-11-01,"Transport regulatory offences",51
1997-12-01,"Transport regulatory offences",46
1998-01-01,"Transport regulatory offences",61
1998-02-01,"Transport regulatory offences",48
1998-03-01,"Transport regulatory offences",62
1998-04-01,"Transport regulatory offences",53
1998-05-01,"Transport regulatory offences",73
1998-06-01,"Transport regulatory offences",59
1998-07-01,"Transport regulatory offences",50
1998-08-01,"Transport regulatory offences",95
1998-09-01,"Transport regulatory offences",85
1998-10-01,"Transport regulatory offences",84
1998-11-01,"Transport regulatory offences",92
1998-12-01,"Transport regulatory offences",100
