"fecha","Region","Age","Rate"
1979-01-01,"Queensland","44",1.9
1980-01-01,"Queensland","44",1.8
1981-01-01,"Queensland","44",1
1982-01-01,"Queensland","44",2
1983-01-01,"Queensland","44",1.3
1984-01-01,"Queensland","44",0.8
1985-01-01,"Queensland","44",1.1
1986-01-01,"Queensland","44",1
1987-01-01,"Queensland","44",1
1988-01-01,"Queensland","44",0.9
1989-01-01,"Queensland","44",1.6
1990-01-01,"Queensland","44",0.9
1991-01-01,"Queensland","44",1.6
1992-01-01,"Queensland","44",1.7
1993-01-01,"Queensland","44",1.5
1994-01-01,"Queensland","44",1.1
1995-01-01,"Queensland","44",1.6
1996-01-01,"Queensland","44",1.9
1997-01-01,"Queensland","44",1.2
1998-01-01,"Queensland","44",1.2
1999-01-01,"Queensland","44",1.7
2000-01-01,"Queensland","44",1.6
2001-01-01,"Queensland","44",2.2
2002-01-01,"Queensland","44",1.7
2003-01-01,"Queensland","44",2.1
2004-01-01,"Queensland","44",2.3
2005-01-01,"Queensland","44",2.3
2006-01-01,"Queensland","44",2
2007-01-01,"Queensland","44",2.9
2008-01-01,"Queensland","44",2.7
2009-01-01,"Queensland","44",2.7
2010-01-01,"Queensland","44",3.3
2011-01-01,"Queensland","44",3.2
2012-01-01,"Queensland","44",3.5
2013-01-01,"Queensland","44",3.8
2014-01-01,"Queensland","44",3.2
2015-01-01,"Queensland","44",4.1
2016-01-01,"Queensland","44",4.3
2017-01-01,"Queensland","44",3.8
2018-01-01,"Queensland","44",3.6
2019-01-01,"Queensland","44",3.8
2020-01-01,"Queensland","44",3.4
2021-01-01,"Queensland","44",3.4
2022-01-01,"Queensland","44",4.3
1975-01-01,"South Australia","44",1.5
1976-01-01,"South Australia","44",1.6
1977-01-01,"South Australia","44",1.3
1978-01-01,"South Australia","44",0.9
1979-01-01,"South Australia","44",1.6
1980-01-01,"South Australia","44",0.6
1981-01-01,"South Australia","44",0.9
1982-01-01,"South Australia","44",0.9
1983-01-01,"South Australia","44",1.1
1984-01-01,"South Australia","44",0.8
1985-01-01,"South Australia","44",1.1
1986-01-01,"South Australia","44",0.9
1987-01-01,"South Australia","44",0.8
1988-01-01,"South Australia","44",0.1
1989-01-01,"South Australia","44",0.9
1990-01-01,"South Australia","44",0.8
1991-01-01,"South Australia","44",0.6
1992-01-01,"South Australia","44",1.4
1993-01-01,"South Australia","44",1.1
1994-01-01,"South Australia","44",1.8
1995-01-01,"South Australia","44",2.1
1996-01-01,"South Australia","44",2.2
1997-01-01,"South Australia","44",1.5
1998-01-01,"South Australia","44",1.5
1999-01-01,"South Australia","44",1.9
2000-01-01,"South Australia","44",3
2001-01-01,"South Australia","44",3.8
2002-01-01,"South Australia","44",3.1
2003-01-01,"South Australia","44",2.4
2004-01-01,"South Australia","44",3.3
2005-01-01,"South Australia","44",2.2
2006-01-01,"South Australia","44",2.4
2007-01-01,"South Australia","44",3.1
2008-01-01,"South Australia","44",2.5
2009-01-01,"South Australia","44",3.7
2010-01-01,"South Australia","44",3.2
2011-01-01,"South Australia","44",2.3
2012-01-01,"South Australia","44",3.4
2013-01-01,"South Australia","44",3.4
2014-01-01,"South Australia","44",4
2015-01-01,"South Australia","44",3.7
2016-01-01,"South Australia","44",3.4
2017-01-01,"South Australia","44",2.8
2018-01-01,"South Australia","44",3.3
2019-01-01,"South Australia","44",4.4
2020-01-01,"South Australia","44",4.3
2021-01-01,"South Australia","44",3.5
2022-01-01,"South Australia","44",3.4
1975-01-01,"Tasmania","44",1.3
1976-01-01,"Tasmania","44",4
1977-01-01,"Tasmania","44",0.5
1978-01-01,"Tasmania","44",0
1979-01-01,"Tasmania","44",1.5
1980-01-01,"Tasmania","44",1.5
1981-01-01,"Tasmania","44",1.9
1982-01-01,"Tasmania","44",1.3
1983-01-01,"Tasmania","44",1.8
1984-01-01,"Tasmania","44",0.9
1985-01-01,"Tasmania","44",1.7
1986-01-01,"Tasmania","44",0.4
1987-01-01,"Tasmania","44",1.2
1988-01-01,"Tasmania","44",1.5
1989-01-01,"Tasmania","44",0.4
1990-01-01,"Tasmania","44",1
1991-01-01,"Tasmania","44",0.6
1992-01-01,"Tasmania","44",0.6
1993-01-01,"Tasmania","44",1.5
1994-01-01,"Tasmania","44",0.6
1995-01-01,"Tasmania","44",1.5
1996-01-01,"Tasmania","44",1.2
1997-01-01,"Tasmania","44",0.6
1998-01-01,"Tasmania","44",1.7
1999-01-01,"Tasmania","44",0.6
2000-01-01,"Tasmania","44",0.8
2001-01-01,"Tasmania","44",0.3
2002-01-01,"Tasmania","44",1.8
2003-01-01,"Tasmania","44",1.7
2004-01-01,"Tasmania","44",2.2
2005-01-01,"Tasmania","44",2.1
2006-01-01,"Tasmania","44",1.1
2007-01-01,"Tasmania","44",3.1
2008-01-01,"Tasmania","44",2.5
2009-01-01,"Tasmania","44",0.9
2010-01-01,"Tasmania","44",3.1
2011-01-01,"Tasmania","44",3.3
2012-01-01,"Tasmania","44",1.5
2013-01-01,"Tasmania","44",3.1
2014-01-01,"Tasmania","44",4.6
2015-01-01,"Tasmania","44",2.4
2016-01-01,"Tasmania","44",4.1
2017-01-01,"Tasmania","44",4.1
2018-01-01,"Tasmania","44",3.1
2019-01-01,"Tasmania","44",3.7
2020-01-01,"Tasmania","44",4.4
2021-01-01,"Tasmania","44",2.9
2022-01-01,"Tasmania","44",4.3
1975-01-01,"Victoria","44",2.3
1976-01-01,"Victoria","44",1.4
1977-01-01,"Victoria","44",1.6
1978-01-01,"Victoria","44",1.5
1979-01-01,"Victoria","44",1.5
1980-01-01,"Victoria","44",1
1981-01-01,"Victoria","44",0.8
1982-01-01,"Victoria","44",1.2
1983-01-01,"Victoria","44",1.2
1984-01-01,"Victoria","44",1.3
1985-01-01,"Victoria","44",1.4
1986-01-01,"Victoria","44",1.1
1987-01-01,"Victoria","44",1.4
1988-01-01,"Victoria","44",1.1
1989-01-01,"Victoria","44",1.1
1990-01-01,"Victoria","44",1.2
1991-01-01,"Victoria","44",1.5
1992-01-01,"Victoria","44",1.5
1993-01-01,"Victoria","44",1
1994-01-01,"Victoria","44",1.7
1995-01-01,"Victoria","44",1.6
1996-01-01,"Victoria","44",2.2
1997-01-01,"Victoria","44",1.9
1998-01-01,"Victoria","44",1.8
1999-01-01,"Victoria","44",1.8
2000-01-01,"Victoria","44",2.1
2001-01-01,"Victoria","44",2.2
2002-01-01,"Victoria","44",2.2
2003-01-01,"Victoria","44",2.6
2004-01-01,"Victoria","44",2.2
2005-01-01,"Victoria","44",3.3
2006-01-01,"Victoria","44",2.7
2007-01-01,"Victoria","44",3.4
2008-01-01,"Victoria","44",3.7
2009-01-01,"Victoria","44",4.4
2010-01-01,"Victoria","44",3.8
2011-01-01,"Victoria","44",4.7
2012-01-01,"Victoria","44",4.7
2013-01-01,"Victoria","44",4.6
2014-01-01,"Victoria","44",4.6
2015-01-01,"Victoria","44",3.7
2016-01-01,"Victoria","44",4.7
2017-01-01,"Victoria","44",5.6
2018-01-01,"Victoria","44",5.4
2019-01-01,"Victoria","44",4.7
2020-01-01,"Victoria","44",4.6
2021-01-01,"Victoria","44",4.1
2022-01-01,"Victoria","44",4.9
1975-01-01,"Western Australia","44",1.8
1976-01-01,"Western Australia","44",1.9
1977-01-01,"Western Australia","44",1
1978-01-01,"Western Australia","44",0.7
1979-01-01,"Western Australia","44",1
1980-01-01,"Western Australia","44",1.1
1981-01-01,"Western Australia","44",0.8
1982-01-01,"Western Australia","44",1.1
1983-01-01,"Western Australia","44",0.4
1984-01-01,"Western Australia","44",0.3
1985-01-01,"Western Australia","44",1.5
1986-01-01,"Western Australia","44",1.5
1987-01-01,"Western Australia","44",0.7
1988-01-01,"Western Australia","44",0.7
1989-01-01,"Western Australia","44",1.6
1990-01-01,"Western Australia","44",1.2
1991-01-01,"Western Australia","44",1
1992-01-01,"Western Australia","44",1.2
1993-01-01,"Western Australia","44",1.4
1994-01-01,"Western Australia","44",0.8
1995-01-01,"Western Australia","44",1.2
1996-01-01,"Western Australia","44",1.2
1997-01-01,"Western Australia","44",1.6
1998-01-01,"Western Australia","44",1.3
1999-01-01,"Western Australia","44",1.5
2000-01-01,"Western Australia","44",1.8
2001-01-01,"Western Australia","44",1.8
2002-01-01,"Western Australia","44",2.3
2003-01-01,"Western Australia","44",2
2004-01-01,"Western Australia","44",2.5
2005-01-01,"Western Australia","44",2.7
2006-01-01,"Western Australia","44",2.9
2007-01-01,"Western Australia","44",2.4
2008-01-01,"Western Australia","44",2.9
2009-01-01,"Western Australia","44",2.9
2010-01-01,"Western Australia","44",3.6
2011-01-01,"Western Australia","44",3.1
2012-01-01,"Western Australia","44",4.3
2013-01-01,"Western Australia","44",4.4
2014-01-01,"Western Australia","44",4.1
2015-01-01,"Western Australia","44",3.7
2016-01-01,"Western Australia","44",3.4
2017-01-01,"Western Australia","44",4.4
2018-01-01,"Western Australia","44",3.8
2019-01-01,"Western Australia","44",3.3
2020-01-01,"Western Australia","44",3.8
2021-01-01,"Western Australia","44",3.6
2022-01-01,"Western Australia","44",3.6
1975-01-01,"Australia","45",0.9
1976-01-01,"Australia","45",1.3
1977-01-01,"Australia","45",0.8
1978-01-01,"Australia","45",0.7
1979-01-01,"Australia","45",0.9
1980-01-01,"Australia","45",0.8
1981-01-01,"Australia","45",0.7
1982-01-01,"Australia","45",0.6
1983-01-01,"Australia","45",0.7
1984-01-01,"Australia","45",0.6
1985-01-01,"Australia","45",0.6
1986-01-01,"Australia","45",0.6
1987-01-01,"Australia","45",0.7
1988-01-01,"Australia","45",0.6
1989-01-01,"Australia","45",0.6
1990-01-01,"Australia","45",0.6
1991-01-01,"Australia","45",0.6
1992-01-01,"Australia","45",0.8
1993-01-01,"Australia","45",0.6
1994-01-01,"Australia","45",0.7
1995-01-01,"Australia","45",0.7
1996-01-01,"Australia","45",0.7
1997-01-01,"Australia","45",0.8
1998-01-01,"Australia","45",0.8
1999-01-01,"Australia","45",0.9
2000-01-01,"Australia","45",1.1
2001-01-01,"Australia","45",1
2002-01-01,"Australia","45",1.2
2003-01-01,"Australia","45",1.3
2004-01-01,"Australia","45",1.3
2005-01-01,"Australia","45",1.2
2006-01-01,"Australia","45",1.3
2007-01-01,"Australia","45",1.5
2008-01-01,"Australia","45",1.6
2009-01-01,"Australia","45",1.7
2010-01-01,"Australia","45",2
2011-01-01,"Australia","45",2
2012-01-01,"Australia","45",2.2
2013-01-01,"Australia","45",1.8
2014-01-01,"Australia","45",2.1
2015-01-01,"Australia","45",2.3
2016-01-01,"Australia","45",2.4
2017-01-01,"Australia","45",2.3
2018-01-01,"Australia","45",2.7
2019-01-01,"Australia","45",2.5
2020-01-01,"Australia","45",2.5
2021-01-01,"Australia","45",2
2022-01-01,"Australia","45",2.3
1975-01-01,"Australian Capital Territory","45",3.2
1976-01-01,"Australian Capital Territory","45",0.9
1977-01-01,"Australian Capital Territory","45",0
1978-01-01,"Australian Capital Territory","45",0
1979-01-01,"Australian Capital Territory","45",2.8
1980-01-01,"Australian Capital Territory","45",0
1981-01-01,"Australian Capital Territory","45",1.8
1982-01-01,"Australian Capital Territory","45",3.2
1983-01-01,"Australian Capital Territory","45",3.1
1984-01-01,"Australian Capital Territory","45",0
1985-01-01,"Australian Capital Territory","45",0
1986-01-01,"Australian Capital Territory","45",1.3
1987-01-01,"Australian Capital Territory","45",0
1988-01-01,"Australian Capital Territory","45",1.8
1989-01-01,"Australian Capital Territory","45",1.6
1990-01-01,"Australian Capital Territory","45",2.1
1991-01-01,"Australian Capital Territory","45",0
1992-01-01,"Australian Capital Territory","45",0.4
1993-01-01,"Australian Capital Territory","45",1.6
1994-01-01,"Australian Capital Territory","45",0
1995-01-01,"Australian Capital Territory","45",0.8
1996-01-01,"Australian Capital Territory","45",0.4
1997-01-01,"Australian Capital Territory","45",1.6
1998-01-01,"Australian Capital Territory","45",0
1999-01-01,"Australian Capital Territory","45",0.4
2000-01-01,"Australian Capital Territory","45",0.4
2001-01-01,"Australian Capital Territory","45",0.4
2002-01-01,"Australian Capital Territory","45",1.7
2003-01-01,"Australian Capital Territory","45",1.2
2004-01-01,"Australian Capital Territory","45",2.3
2005-01-01,"Australian Capital Territory","45",1.2
2006-01-01,"Australian Capital Territory","45",1.9
2007-01-01,"Australian Capital Territory","45",1.9
2008-01-01,"Australian Capital Territory","45",1.2
2009-01-01,"Australian Capital Territory","45",3.5
2010-01-01,"Australian Capital Territory","45",3.2
2011-01-01,"Australian Capital Territory","45",2
2012-01-01,"Australian Capital Territory","45",2
2013-01-01,"Australian Capital Territory","45",2.3
2014-01-01,"Australian Capital Territory","45",2.6
2015-01-01,"Australian Capital Territory","45",2.9
2016-01-01,"Australian Capital Territory","45",1.7
2017-01-01,"Australian Capital Territory","45",2.7
2018-01-01,"Australian Capital Territory","45",5.4
2019-01-01,"Australian Capital Territory","45",1
2020-01-01,"Australian Capital Territory","45",2.4
2021-01-01,"Australian Capital Territory","45",1.1
2022-01-01,"Australian Capital Territory","45",2
1975-01-01,"New South Wales","45",0.7
1976-01-01,"New South Wales","45",1.2
1977-01-01,"New South Wales","45",0.7
1978-01-01,"New South Wales","45",0.7
1979-01-01,"New South Wales","45",0.8
1980-01-01,"New South Wales","45",0.8
1981-01-01,"New South Wales","45",0.6
1982-01-01,"New South Wales","45",0.5
1983-01-01,"New South Wales","45",0.5
1984-01-01,"New South Wales","45",0.5
1985-01-01,"New South Wales","45",0.8
1986-01-01,"New South Wales","45",0.6
1987-01-01,"New South Wales","45",0.7
1988-01-01,"New South Wales","45",0.6
1989-01-01,"New South Wales","45",0.5
1990-01-01,"New South Wales","45",0.5
1991-01-01,"New South Wales","45",0.8
1992-01-01,"New South Wales","45",0.8
1993-01-01,"New South Wales","45",0.7
1994-01-01,"New South Wales","45",0.6
1995-01-01,"New South Wales","45",0.8
1996-01-01,"New South Wales","45",0.6
1997-01-01,"New South Wales","45",1
1998-01-01,"New South Wales","45",0.8
1999-01-01,"New South Wales","45",1.1
2000-01-01,"New South Wales","45",1.1
2001-01-01,"New South Wales","45",1.2
2002-01-01,"New South Wales","45",1.1
2003-01-01,"New South Wales","45",1.2
2004-01-01,"New South Wales","45",1.4
2005-01-01,"New South Wales","45",1.4
2006-01-01,"New South Wales","45",1.3
2007-01-01,"New South Wales","45",1.7
2008-01-01,"New South Wales","45",1.5
2009-01-01,"New South Wales","45",1.9
2010-01-01,"New South Wales","45",2.1
2011-01-01,"New South Wales","45",2.1
2012-01-01,"New South Wales","45",2.4
2013-01-01,"New South Wales","45",2.2
2014-01-01,"New South Wales","45",2.5
2015-01-01,"New South Wales","45",2.3
2016-01-01,"New South Wales","45",2.7
2017-01-01,"New South Wales","45",2.7
2018-01-01,"New South Wales","45",3
2019-01-01,"New South Wales","45",2.8
2020-01-01,"New South Wales","45",2.7
2021-01-01,"New South Wales","45",2.2
2022-01-01,"New South Wales","45",2.5
1975-01-01,"Northern Territory","45",3
1976-01-01,"Northern Territory","45",4.5
1977-01-01,"Northern Territory","45",6
1978-01-01,"Northern Territory","45",8.2
1979-01-01,"Northern Territory","45",2.4
1980-01-01,"Northern Territory","45",0
1981-01-01,"Northern Territory","45",5.8
1982-01-01,"Northern Territory","45",2.1
1983-01-01,"Northern Territory","45",7.5
1984-01-01,"Northern Territory","45",0
1985-01-01,"Northern Territory","45",0
1986-01-01,"Northern Territory","45",2.6
1987-01-01,"Northern Territory","45",4.1
1988-01-01,"Northern Territory","45",2.7
1989-01-01,"Northern Territory","45",0
1990-01-01,"Northern Territory","45",0
1991-01-01,"Northern Territory","45",0
1992-01-01,"Northern Territory","45",0
1993-01-01,"Northern Territory","45",1.8
1994-01-01,"Northern Territory","45",3.5
1995-01-01,"Northern Territory","45",0
1996-01-01,"Northern Territory","45",0
1997-01-01,"Northern Territory","45",0
1998-01-01,"Northern Territory","45",1.6
1999-01-01,"Northern Territory","45",0
2000-01-01,"Northern Territory","45",3
2001-01-01,"Northern Territory","45",1.4
2002-01-01,"Northern Territory","45",0.7
2003-01-01,"Northern Territory","45",1.4
2004-01-01,"Northern Territory","45",2.1
2005-01-01,"Northern Territory","45",0.7
2006-01-01,"Northern Territory","45",0
2007-01-01,"Northern Territory","45",0.7
2008-01-01,"Northern Territory","45",1.3
2009-01-01,"Northern Territory","45",0.7
2010-01-01,"Northern Territory","45",1.3
2011-01-01,"Northern Territory","45",0.6
2012-01-01,"Northern Territory","45",3.2
2013-01-01,"Northern Territory","45",0.6
2014-01-01,"Northern Territory","45",1.2
2015-01-01,"Northern Territory","45",1.8
2016-01-01,"Northern Territory","45",0.6
2017-01-01,"Northern Territory","45",2.9
2018-01-01,"Northern Territory","45",0.6
2019-01-01,"Northern Territory","45",3.1
2020-01-01,"Northern Territory","45",3.3
2021-01-01,"Northern Territory","45",0
2022-01-01,"Northern Territory","45",1.3
1975-01-01,"Queensland","45",0.9
1976-01-01,"Queensland","45",1.5
1977-01-01,"Queensland","45",1
1978-01-01,"Queensland","45",0.5
1979-01-01,"Queensland","45",1.4
1980-01-01,"Queensland","45",0.8
1981-01-01,"Queensland","45",0.6
1982-01-01,"Queensland","45",0.6
1983-01-01,"Queensland","45",1.1
1984-01-01,"Queensland","45",0.8
1985-01-01,"Queensland","45",0.5
1986-01-01,"Queensland","45",1
1987-01-01,"Queensland","45",0.7
1988-01-01,"Queensland","45",0.9
1989-01-01,"Queensland","45",0.6
1990-01-01,"Queensland","45",0.8
1991-01-01,"Queensland","45",0.5
1992-01-01,"Queensland","45",0.8
1993-01-01,"Queensland","45",0.3
1994-01-01,"Queensland","45",0.6
1995-01-01,"Queensland","45",0.7
1996-01-01,"Queensland","45",0.6
1997-01-01,"Queensland","45",0.5
1998-01-01,"Queensland","45",0.7
1999-01-01,"Queensland","45",0.5
2000-01-01,"Queensland","45",0.9
2001-01-01,"Queensland","45",0.7
2002-01-01,"Queensland","45",1.2
2003-01-01,"Queensland","45",0.9
2004-01-01,"Queensland","45",1.1
2005-01-01,"Queensland","45",0.9
2006-01-01,"Queensland","45",1.3
2007-01-01,"Queensland","45",1.5
2008-01-01,"Queensland","45",1.4
2009-01-01,"Queensland","45",1.1
2010-01-01,"Queensland","45",2
2011-01-01,"Queensland","45",1.5
2012-01-01,"Queensland","45",1.9
2013-01-01,"Queensland","45",1.5
2014-01-01,"Queensland","45",1.5
2015-01-01,"Queensland","45",2.2
2016-01-01,"Queensland","45",2
2017-01-01,"Queensland","45",1.8
2018-01-01,"Queensland","45",2.6
2019-01-01,"Queensland","45",2
2020-01-01,"Queensland","45",1.9
2021-01-01,"Queensland","45",1.7
2022-01-01,"Queensland","45",2.2
1975-01-01,"South Australia","45",0.7
1976-01-01,"South Australia","45",0.5
1977-01-01,"South Australia","45",0.5
1978-01-01,"South Australia","45",0.3
1979-01-01,"South Australia","45",0.6
1980-01-01,"South Australia","45",0.2
1981-01-01,"South Australia","45",0.5
1982-01-01,"South Australia","45",0.3
1983-01-01,"South Australia","45",0.3
1984-01-01,"South Australia","45",0.7
1985-01-01,"South Australia","45",0.1
1986-01-01,"South Australia","45",0.7
1987-01-01,"South Australia","45",0.3
1988-01-01,"South Australia","45",0.5
1989-01-01,"South Australia","45",0.6
1990-01-01,"South Australia","45",0.4
1991-01-01,"South Australia","45",0.3
1992-01-01,"South Australia","45",1.2
1993-01-01,"South Australia","45",0.7
1994-01-01,"South Australia","45",0.8
1995-01-01,"South Australia","45",0.9
1996-01-01,"South Australia","45",0.2
1997-01-01,"South Australia","45",1.1
1998-01-01,"South Australia","45",0.7
1999-01-01,"South Australia","45",1.5
2000-01-01,"South Australia","45",2.2
2001-01-01,"South Australia","45",1.3
